contact_id,name,email,phone,account,region,deal_value,stage,last_activity,owner
CON-10712,Brittany Lewis,brandy75@example.com,6857883420476,Brown and Sons,North,102280.53,Proposal,2025-12-06,Madison Jenkins
CON-10713,Mr. Todd Mccullough,villajulia@example.org,5872517910626,Hogan-Holland,East,224754.14,Closed Lost,2024-09-02,Tammy Brown
CON-10714,Amber Kim,phobbs@example.net,,"Lee, Price and Smith",North,461139.53,Closed Lost,2025-07-02,Karen West
CON-10715,Roy Williams,paige31@example.com,2770530238982,Peters-Chung,South,364940.84,Prospect,2026-01-16,Eugene Wyatt
CON-10716,Hayden Chambers,kevinbird@example.com,7071489703905,Morgan PLC,APAC,423214.66,Prospect,2024-05-17,Joseph Fields
CON-10717,Catherine Gonzalez,williambennett@example.net,7674984939283,Riggs-Miller,West,86866.48,Proposal,2025-09-15,Tracey Randolph
CON-10718,Samantha Hodge,tthompson@example.net,5000159800106,Cochran-Adams,East,86888.99,Closed Lost,2025-06-25,Mrs. Julia Jones
CON-10719,Debra Wallace,wilsondavid@example.net,2347514300192,"Scott, Nelson and Jones",APAC,316034.42,Qualified,2024-11-30,Shane Wilson
CON-10720,Holly Watson,eileenbuchanan@example.com,,Bruce Ltd,West,364049.39,Proposal,2024-12-28,John Thomas
CON-10721,Meghan Wallace,shannonfritz@example.com,4539714413826,Ford Group,APAC,186756.0,Prospect,2025-07-09,Margaret Burke
CON-10722,David Boyd,blopez@example.com,3018036953312,Gonzalez LLC,South,269299.34,Prospect,2024-10-30,Whitney Watts
CON-10723,Jeremy Landry,gordonguy@example.org,,Drake-Wiley,APAC,409773.44,Closed Won,2024-09-02,Deanna Evans MD
CON-10724,William Golden,jespinoza@example.net,4593306156331,"Stone, Lucas and Smith",North,363995.73,Closed Won,2025-12-30,Grant Harris
CON-10725,Jackie Harris,matthewvargas@example.com,5614553763899,Herrera Inc,West,228671.8,Proposal,2025-01-28,Bruce Smith
CON-10726,Nicole Morris,pmccormick@example.com,5195203356597,Mclaughlin-Bush,South,203948.66,Prospect,2025-01-08,Cassandra Garcia
CON-10727,Martin Fitzgerald,stephen88@example.org,4600646374608,Gibbs Group,North,82145.79,Prospect,2025-11-11,Glenn Mcdonald
CON-10728,William Camacho,sanchezdavid@example.org,2403048141905,Padilla Ltd,West,179390.59,Qualified,2026-03-26,
CON-10729,Timothy Mata,megan33@example.com,0171874669676,Flores-Sawyer,South,438083.94,Qualified,2026-01-13,Nathan Hawkins
CON-10730,James Herrera,melanie52@example.org,6664603381717,"Hanson, Keith and Martin",East,384338.69,Qualified,2025-04-28,Eduardo Harris
CON-10731,Molly Houston,rebekah13@example.org,1163627243914,Perkins-Becker,South,442092.93,Qualified,2024-06-13,Elaine Cox
CON-10732,Angel Rojas,taylordavid@example.org,2574586817111,Silva-Howard,East,474196.05,Proposal,2025-03-02,Joel Keller
CON-10733,Darlene White,maciasgarrett@example.net,9376802318919,Esparza-Lynch,APAC,249398.8,Closed Won,2024-09-22,Amanda Reeves
CON-10734,Pamela Mason,hayesdavid@example.org,0304466501498,"Ramos, Fields and Waller",South,209364.13,Proposal,2025-12-23,Katherine Cannon
CON-10735,Eric Warner,wellskimberly@example.org,2936542060343,Frey Inc,East,106136.91,Proposal,2025-03-16,Deanna Harris
CON-10736,Zachary Campos,robinlove@example.com,5268364719401,"Hunter, Brock and Peters",APAC,482299.25,Closed Won,2024-09-13,Megan Cooke
CON-10737,Lee Lynch,andersonamanda@example.org,6194266254219,Greene PLC,North,63078.7,Qualified,2026-03-13,John Phillips
CON-10738,Patricia Hanson,victoria34@example.com,1591996637774,"Stewart, Mckinney and Smith",West,332058.15,Prospect,2025-06-19,Daniel Johnson
CON-10739,Barbara Acosta,kelly40@example.org,0679460301568,Salinas-Ford,West,452136.44,Closed Lost,2026-03-15,Luke Little
CON-10740,Cody Spencer,dennis31@example.net,8755680766549,"Walker, Robinson and Henry",APAC,461365.77,Closed Won,2025-09-26,Alyssa Baker
CON-10741,Sandra Luna,keithbrown@example.com,7490218198467,"Parsons, Holden and Smith",West,71217.74,Proposal,2025-09-04,Noah Pennington
CON-10742,Yolanda Rodriguez,bailey02@example.net,2895525406918,Hancock Ltd,APAC,252655.95,Closed Lost,2024-09-10,Candace Douglas
CON-10743,Kevin Mcmillan,jennifercarpenter@example.net,1162177277265,Mccoy-Cervantes,South,139831.64,Proposal,2024-09-10,Elizabeth Ward
CON-10744,Timothy Hall,amy61@example.com,3566739179613,"Torres, Murray and Scott",North,67207.82,Prospect,2026-04-19,Mike Melendez
CON-10745,Mrs. Melissa Zavala,zgibson@example.org,3834717302203,Stephens LLC,APAC,278149.22,Closed Won,2026-03-04,Mary Gonzalez
CON-10746,Keith Ray,jerrytaylor@example.net,2798215162003,Hawkins Inc,West,329693.52,Closed Won,2024-05-01,Wayne Clark
CON-10747,Jessica Bauer,macdonaldrebecca@example.net,7842134093626,"Wiggins, Robertson and Chapman",West,310365.39,Proposal,2025-07-22,Erica Salas
CON-10748,Robin Wells,mistyflores@example.net,3971614931793,Bryant PLC,APAC,71553.84,Proposal,2025-04-13,Gina Berg
CON-10749,Mary Stanton,alicemartin@example.com,,Salazar Inc,APAC,265206.67,Qualified,2024-05-27,Matthew Reeves
CON-10750,Courtney Simpson,jaredlowe@example.net,5475840952433,"Bailey, Davidson and Flores",APAC,43781.6,Proposal,2024-07-20,
CON-10751,Christine Greene,rsanchez@example.com,8450569553006,Davis-Porter,South,142125.64,Closed Won,2026-02-24,Tammy Taylor
CON-10752,Kurt Owens,rogerslauren@example.com,1213184159868,Adams-Christensen,South,97615.5,Proposal,2025-06-04,Michelle Palmer
CON-10753,James Walker,crystal19@example.net,5526367136407,Johnson-Dominguez,East,380506.4,Qualified,2025-09-29,
CON-10754,Allen Thompson,allison65@example.com,8177086994453,Rose-Gallagher,West,131905.74,Proposal,2024-08-01,Thomas Green
CON-10755,Terri Green,jeremyrhodes@example.org,4368844880169,"Taylor, Lee and Young",West,372239.38,Qualified,2026-01-19,
CON-10756,Amy Castillo,johnsongeorge@example.com,9219251327931,"Sanchez, Fowler and Martinez",East,363274.97,CLOSED WON,2024-10-16,Sydney Simmons
CON-10757,Brad Rojas,johnlopez@example.com,5657397468893,"Johnson, Hays and Pearson",North,335771.57,Closed Won,2025-06-24,Rebecca Jackson
CON-10758,John Garner,,1452312353766,Webster-Roberts,East,82462.04,Closed Won,2025-02-13,Carmen Norman
CON-10759,John Fernandez,william41@example.org,5891803949680,Hendricks LLC,South,151087.12,Proposal,2024-10-19,Valerie Hunt
CON-10760,Laura Scott,,5890442719279,Willis LLC,East,37257.82,Prospect,2025-07-13,Melanie Rosales
CON-10761,Kristin Adams,christina65@example.com,7240144883672,"Sullivan, Miller and Hughes",APAC,143221.5,Prospect,2025-02-27,Carol Miranda
CON-10762,Jamie Miller,uobrien@example.net,4833491454275,"Roberts, Nichols and Rodriguez",North,362071.33,CLOSED WON,2025-06-01,Thomas Quinn
CON-10763,Heather Brown,robertharper@example.org,2949756356226,Rogers and Sons,West,166487.22,Qualified,2025-03-03,Dr. Benjamin Cruz MD
CON-10764,Emily Glenn,jacksonkaylee@example.net,3816688012802,"Carpenter, Wolf and Hernandez",East,73624.37,Closed Lost,2025-04-09,Matthew Chen
CON-10765,Lisa Colon,,5780534971919,Washington and Sons,North,65998.73,Closed Lost,2025-04-25,Mr. Luis Herrera
CON-10766,Emily Preston,christopher35@example.net,6892037042779,"Mcclain, Bishop and Morrison",North,355728.41,Proposal,2024-10-31,Kristopher Johnson
CON-10767,Thomas Brown,nelsonjessica@example.com,7469443329344,Jacobs-Morris,East,153128.66,Closed Lost,2025-07-09,Michelle Walker
CON-10768,Andrew Chan,kellersarah@example.org,8705015804009,"Johnson, Fowler and Hanson",West,6675.36,Proposal,2025-08-17,Zachary Green
CON-10769,Dr. Stacy Barajas MD,acastro@example.org,2295141773876,"Adkins, Cameron and Morris",East,58056.55,Prospect,2025-03-18,Brian Lowery
CON-10770,Shane Thompson,jesus61@example.org,3363690158655,"Lane, Smith and Reese",North,208368.67,Closed Won,2024-05-14,Lauren Cooley
CON-10771,Craig Hopkins,svaughan@example.org,2285915062324,May-Frederick,North,7626.02,Prospect,2024-12-16,Gary Castillo
CON-10772,Ronald Compton,gholmes@example.org,4420173659628,"Meyer, Contreras and Gamble",East,67880.01,Closed Lost,2025-08-16,Johnny Ward
CON-10773,Nicholas Graham,wellscarrie@example.org,1075928369725,Terry Group,South,439994.92,Prospect,2024-09-06,Kimberly King
CON-10774,Donald Paul,lucashall@example.net,6852042105144,"Barton, Dunn and Newman",West,246500.82,Prospect,2024-08-04,Jessica Patton
CON-10775,Jesse Alvarado,amberstokes@example.net,0279464227556,Garcia-Oconnor,West,286763.13,Closed Lost,2025-11-14,Aaron Jackson
CON-10776,Carrie Kim,amyhart@example.org,3189632952008,"Lester, Powell and Schultz",South,454920.2,Qualified,2025-07-13,Jodi Perez
CON-10777,Jennifer Church,kenneth25@example.net,9284768951846,Knox Inc,South,24036.66,Closed Lost,2025-05-30,Amy Cole
CON-10778,Rachel Turner,xsingh@example.com,4103558669913,Kelly PLC,East,482662.32,Qualified,2025-05-09,Brett Miller
CON-10779,Christina Davis,ybest@example.org,0237076916283,"Harper, Diaz and White",North,397760.9,closed won,2024-06-18,Michael Wilson
CON-10780,Brian Gray,johnsontracy@example.org,8692471024917,Wilson-David,West,131335.64,Prospect,2025-07-24,Maria Hooper
CON-10781,Bonnie Smith,richardcortez@example.org,8038352473035,"Potter, Pruitt and Harris",West,237216.79,Qualified,2024-06-28,Sarah Hernandez
CON-10782,David Weeks,rodney22@example.net,0416782787194,Miles-Wilson,West,252877.02,Closed Lost,2025-04-06,Jodi Morton
CON-10783,Maria Schroeder,arosario@example.net,5349796817043,Ryan-Reed,APAC,214420.0,Prospect,2024-08-02,Rachel Foley
CON-10784,Catherine Garcia,katherine29@example.org,7487249121460,Hale PLC,East,84852.49,Proposal,2025-06-25,Dr. Mary Moon
CON-10785,Daniel Myers,williamsisabella@example.com,,"Miller, Turner and Wilson",APAC,231904.61,Prospect,2025-06-23,Matthew Melton
CON-10786,April Williams,meyerlori@example.org,8087592426373,Adkins-Jensen,South,262786.39,Qualified,2025-07-31,
CON-10787,Kenneth Potts,nbrown@example.org,3389136513514,Brewer-Contreras,East,265356.47,Prospect,2024-12-13,Karen Irwin
CON-10788,Brandon Stewart,mooreandre@example.net,7377049761282,"Williamson, Mcintyre and Tran",South,139534.05,Closed Won,2025-09-22,Samantha Wilson
CON-10789,Jennifer Sutton,lsmith@example.org,3019353345604,"Logan, Black and Weber",West,24766.52,Closed Won,2024-09-10,Anthony Fitzgerald
CON-10790,Megan Guzman,ctran@example.org,8369094878074,"Estrada, Wagner and Thomas",APAC,369687.39,Closed Won,2025-07-05,Dana Hayes
CON-10791,Tammy Phillips,showell@example.com,7044904717297,Hooper-Pena,West,105621.94,Closed Won,2024-10-06,Tina Erickson
CON-10792,James Cook,youngsue@example.net,,"Sparks, Hernandez and Robinson",South,227652.69,Prospect,2025-09-08,Blake Moran
CON-10793,Brenda Kelley,millsdesiree@example.org,1475158468268,Crawford-Watson,East,307178.48,Proposal,2024-09-14,Jennifer Orozco
CON-10794,Karen Brown,nancypeters@example.org,0716310668282,"Santiago, Bell and Lowery",East,477824.29,Closed Won,2025-02-06,Angelica Phelps
CON-10795,David Ward,griffithgloria@example.org,0552845374885,"Stout, Jacobson and Martin",East,287665.49,Prospect,2025-01-27,Elaine Moses
CON-10796,Tara Vargas,fmalone@example.com,0995752803323,"Burns, Kelley and Williamson",North,394611.07,Prospect,2024-06-07,Andrea Zavala
CON-10797,Matthew Gillespie,monique59@example.net,5323162161099,"Rice, Smith and Sullivan",West,272035.86,Closed Lost,2025-08-14,Anthony Sanchez
CON-10798,Jacqueline Cline,gregory97@example.com,5293986500722,Mitchell-Reyes,West,177712.63,Prospect,2025-11-23,Joseph Mullins
CON-10799,Kimberly Baldwin,kshaw@example.org,0722061199846,Fleming-Goodman,APAC,483386.57,Qualified,2026-03-31,William Meyer DDS
CON-10800,Diana West,maysandra@example.org,5958586671304,Manning Inc,South,185559.93,Proposal,2025-10-12,Katie Travis
CON-10801,Willie Le,brent80@example.net,2021275938896,Winters-Scott,North,248951.02,Closed Lost,2025-01-13,Christopher Downs
CON-10802,Chad Miller,farrellmary@example.com,1904717117497,Bell-Sullivan,North,497401.21,Proposal,2025-04-30,Amy Weeks
CON-10803,Marissa Jennings,lorihood@example.net,5332526472249,Middleton-Washington,North,370575.54,Prospect,2025-01-30,Nicholas Hays
CON-10804,James Stein,timothybrown@example.net,7207122167479,Alvarez Ltd,East,257368.69,Prospect,2025-01-09,
CON-10805,Michael Smith,jacksonamanda@example.net,2128697728891,Smith-Rodriguez,APAC,172345.78,Prospect,2025-02-15,Alyssa Salas
CON-10806,Lauren White,barnettmargaret@example.org,5340892295550,Hughes-Fowler,East,457777.31,Closed Won,2025-02-01,Lisa Clayton
CON-10807,John Macias,vanceheidi@example.org,,"Cherry, Nguyen and Swanson",West,403170.4,Qualified,2024-12-20,Courtney Conner
CON-10808,Nathaniel Herring,wneal@example.org,0688627824344,"Khan, Wood and Lewis",APAC,285901.35,Proposal,2025-10-20,Jeremy Norris
CON-10809,James Edwards,meyerashley@example.com,5531862719012,"Calderon, Taylor and Fields",East,79017.04,Qualified,2026-02-19,Heather Allen
CON-10810,Michael Martinez,vwebb@example.com,0517057759312,Serrano Inc,South,259804.16,Closed Won,2025-12-02,
CON-10811,Leah Johnson,oheath@example.org,9485953993379,Wright Group,West,444504.89,Proposal,2026-03-26,Meagan Bentley
CON-10812,Lori Chavez,asmith@example.org,7025886608153,Young PLC,APAC,203301.13,Proposal,2024-09-08,Elizabeth Garcia
CON-10813,Frances Stewart,thomasronald@example.net,7975082276980,"Ramirez, Williams and Chapman",West,161769.67,Prospect,2024-12-17,Amy Bond
CON-10814,Karen Marquez,davischarles@example.net,8858487065049,Marshall Ltd,East,429464.4,Qualified,2026-01-03,Brenda Love
CON-10815,Andrew Berry,,4105049214857,Evans Ltd,East,164815.4,Qualified,2026-01-11,Emily Hernandez
CON-10816,Amber Shields,roweamy@example.com,5618456887443,"Davis, Jones and Palmer",APAC,142783.18,Prospect,2025-05-28,Brianna Acosta
CON-10817,Roberto Nelson,cheryl77@example.com,1740767091239,Hurst-Buck,APAC,225456.73,Prospect,2025-08-08,Kathy Bruce
CON-10818,Candice Estrada,harriskelsey@example.org,9522607435747,Hines LLC,North,187836.35,Closed Won,2024-11-17,Anthony Foster
CON-10819,Amber Garcia,davisrobert@example.com,7854682063224,Mcguire-May,West,211890.97,Proposal,2025-06-15,Lauren Colon
CON-10820,Caitlin Farmer,brewerjudith@example.net,3677607369442,"Cervantes, Santos and Alvarez",East,218654.19,Closed Lost,2025-07-07,Steven Williams
CON-10821,Michael Harris,raywendy@example.net,,Harrison Inc,West,377856.39,Proposal,2025-07-10,Mrs. Katie Powell
CON-10822,Brandon Arroyo,carol76@example.net,4490830632094,"Russell, Henderson and Ryan",South,85419.4,Qualified,2025-11-20,Michael Stephenson
CON-10823,Dakota Coffey,woodwardkevin@example.net,1974538212130,Reese Ltd,South,119282.48,Qualified,2025-09-29,Michael Hughes
CON-10824,Marcus Crane,pachecocody@example.net,7906995155969,"Nguyen, Davis and Perez",East,201400.62,Closed Lost,2024-11-11,James Durham
CON-10825,Richard Smith,stephanieedwards@example.net,6605551565231,Watson-Wells,North,239816.51,Closed Lost,2026-04-18,Amy Smith
CON-10826,Mariah Barnes,rileychristopher@example.com,4997114088566,Gregory PLC,South,497136.56,Closed Lost,2025-12-18,Bailey Harris
CON-10827,Dr. Rebecca Terry,suzannemalone@example.org,6780428197770,"Hunt, Flores and Bowman",North,324906.58,Qualified,2024-05-23,Jennifer Blackburn
CON-10828,Heather Zuniga,marysmith@example.com,4450043889425,Martin-Stewart,West,314289.91,Prospect,2025-08-13,Makayla Humphrey
CON-10829,Jerome Williams,davidhiggins@example.org,0518923085776,Hayes Inc,East,285463.04,Qualified,2024-05-14,Carol Blackwell
CON-10830,Stephen Mitchell,christopher42@example.net,2191055517948,"Foster, Daniels and Jordan",South,174128.6,Prospect,2025-01-03,Gerald Taylor
CON-10831,Donald Bennett,rickystanley@example.org,2707081498399,Rogers-Reeves,West,149497.9,Closed Won,2024-05-15,Mr. David Swanson
CON-10832,Jeffrey Hughes,lesliecooke@example.org,0578428100540,Waters Inc,East,204683.18,Closed Won,2025-04-16,Gregory Lutz
CON-10833,Alicia Williams,vnelson@example.com,2775839149284,"Campbell, Cortez and Ramirez",West,494695.83,Prospect,2024-12-11,Zachary Ball
CON-10834,Jo Turner,savannahfitzpatrick@example.net,4308734029851,"Edwards, Morris and Rivera",APAC,46109.88,Prospect,2025-06-16,Gerald Wiley DDS
CON-10835,Mary Lucas,jonesjeremy@example.net,,Glass Group,APAC,415883.68,Closed Won,2025-11-27,Paul Montgomery
CON-10836,Jaime Weaver,stephanie54@example.com,8259242455705,Ramos-Campbell,North,497614.12,Prospect,2025-10-17,Dennis Massey
CON-10837,Jessica Morales,mbarnes@example.net,4603580918117,"Lee, Ford and Brooks",South,194278.47,Prospect,2026-01-29,David Solis
CON-10838,Veronica Nelson,sancheztimothy@example.org,4614010957855,Fields-Davidson,North,382437.4,Closed Lost,2025-09-14,Billy Brown
CON-10839,Felicia Luna,laurenlowe@example.org,7230613429667,"Nelson, Hill and Mueller",West,311695.74,Qualified,2025-05-09,Karen Huynh
CON-10840,Adam Smith,maureencastillo@example.org,0702711766540,Baker Inc,South,333719.4,Qualified,2025-04-11,Melissa Cline
CON-10841,Mrs. Anna Powell,daniel65@example.com,0261735071965,"Reyes, Wolf and Lucas",East,456778.15,Prospect,2025-10-19,Edwin Hendricks
CON-10842,Michael Alexander,fferguson@example.net,6662292710594,"Jordan, Espinoza and Warren",North,185365.67,Closed Won,2025-01-14,Marcus Flores
CON-10843,Joseph Vega,barnettdonald@example.com,8105045216239,"Martinez, Parsons and Solomon",West,79721.74,Closed Won,2025-05-25,Alyssa Collier
CON-10844,Lauren Hester,amber97@example.net,3083190168522,Pratt-Foley,East,402514.95,Closed Lost,2025-01-25,Jeffrey Alvarado
CON-10845,Eugene Black,stonejohn@example.com,5266881946531,Avila-Kirby,South,113696.27,Qualified,2024-06-21,Paul Keith
CON-10846,Heather Hayes,ykemp@example.net,5482117192341,Weaver-Townsend,North,407373.09,Prospect,2025-08-10,Kaitlyn Smith
CON-10847,Alexander Vasquez,louisgordon@example.org,1889819807619,"Hudson, Austin and Brock",East,198468.12,Prospect,2024-08-03,Allison Adkins
CON-10848,James Bowman,,4888364067757,Singleton Group,South,96083.6,Qualified,2025-11-28,Dawn Richmond
CON-10849,Michael Scott,christopherwhite@example.net,3555310085049,Dudley Inc,East,384185.63,Prospect,2024-12-20,Joshua Hill
CON-10850,Daniel Walker,tracysmith@example.net,6979478101581,"Berry, Hodges and Cook",North,289392.41,Qualified,2025-03-09,Linda Jenkins
CON-10851,Laura White,lbradshaw@example.net,2728718813467,"Sosa, Miller and Gallagher",APAC,208731.8,Proposal,2024-06-10,Sara Lucas
CON-10852,Christopher Richards,kathleenhall@example.net,9985358880741,Smith-Martinez,South,124101.25,Closed Lost,2024-11-10,Charles Dudley
CON-10853,Bryan Robbins,riddledebbie@example.com,9690900051634,Cole-Page,East,287082.14,Prospect,2024-08-24,Rick Morales
CON-10854,Emily Cohen,michele53@example.com,2038899187555,Ball and Sons,West,263510.36,Closed Lost,2026-02-17,Heidi Cruz
CON-10855,Scott Powell,jhenderson@example.net,8108613563361,Roberts PLC,North,412521.3,Proposal,2024-06-16,David Navarro
CON-10856,Joseph Williams,gateserika@example.org,2986281186174,Thomas-Barr,South,125892.29,Closed Won,2025-07-02,Christopher Leon
CON-10857,Luis Williams,robertsbianca@example.net,0250183181373,"Jones, Hale and Scott",East,26243.16,Prospect,2025-10-06,
